Age,Accuracy_Audio,Accuracy_Comprehension,Accuracy_Image,Time_Audio,Time_Comprehension,Time_Image,Learning_Type
14,29,82,5,115,564,157,Comprehensive Learner
11,80,5,22,176,274,63,Auditory Learner
11,72,68,61,216,363,67,Auditory Learner
10,91,57,83,222,581,306,Auditory Learner
13,53,42,16,217,180,282,Auditory Learner
10,70,68,83,47,369,253,Visual Learner
10,45,71,69,178,364,77,Comprehensive Learner
12,27,90,27,75,485,248,Comprehensive Learner
12,16,36,12,41,518,253,Comprehensive Learner
11,47,57,28,259,261,168,Comprehensive Learner
13,43,36,44,142,471,160,Visual Learner
13,59,81,19,189,279,251,Comprehensive Learner
12,59,25,57,256,214,200,Auditory Learner
13,4,41,80,212,383,148,Visual Learner
11,68,15,53,84,399,104,Auditory Learner
13,77,21,98,295,449,103,Visual Learner
13,69,22,63,64,245,48,Auditory Learner
9,6,46,51,109,193,71,Visual Learner
14,52,66,100,35,206,349,Visual Learner
11,16,2,42,156,172,164,Visual Learner
13,58,11,86,97,588,321,Visual Learner
15,8,22,17,219,492,357,Comprehensive Learner
14,94,10,99,273,446,148,Visual Learner
13,21,51,83,38,425,209,Visual Learner
12,44,49,53,186,93,215,Visual Learner
14,72,56,59,100,121,284,Auditory Learner
14,58,63,70,163,503,295,Visual Learner
11,79,45,99,278,255,325,Visual Learner
11,99,28,0,73,146,271,Auditory Learner
8,97,69,36,145,313,190,Auditory Learner
13,12,45,48,257,186,142,Visual Learner
12,82,15,34,86,221,64,Auditory Learner
15,11,97,66,273,375,180,Comprehensive Learner
13,35,50,34,86,231,192,Comprehensive Learner
15,9,100,92,172,458,312,Comprehensive Learner
11,15,10,8,221,390,147,Auditory Learner
15,91,10,36,36,418,66,Auditory Learner
11,18,62,59,163,311,178,Comprehensive Learner
14,5,52,55,68,68,173,Visual Learner
10,3,88,88,222,298,118,Logical Learner
13,29,57,11,54,94,332,Comprehensive Learner
9,94,18,70,131,442,263,Auditory Learner
12,45,31,70,180,260,255,Visual Learner
13,26,49,3,246,292,242,Comprehensive Learner
11,44,71,60,259,555,145,Comprehensive Learner
10,84,54,44,296,136,204,Auditory Learner
14,36,75,94,191,277,241,Visual Learner
12,8,40,49,195,433,354,Visual Learner
12,60,98,49,276,112,49,Comprehensive Learner
13,34,69,73,203,317,296,Visual Learner
18,46,20,47,38,191,276,Visual Learner
15,20,25,22,88,454,91,Comprehensive Learner
15,16,0,89,114,308,254,Visual Learner
13,54,80,86,179,457,185,Visual Learner
13,87,98,92,89,128,382,Comprehensive Learner
8,94,26,7,154,482,300,Auditory Learner
11,5,49,82,70,399,397,Visual Learner
12,34,65,28,202,433,262,Comprehensive Learner
9,49,99,42,289,333,142,Comprehensive Learner
10,36,64,52,202,316,251,Comprehensive Learner
9,12,9,5,215,575,388,Auditory Learner
12,24,94,92,270,327,87,Comprehensive Learner
14,95,36,23,123,416,328,Auditory Learner
15,0,68,73,92,367,224,Visual Learner
13,48,40,13,250,586,142,Auditory Learner
11,34,45,51,37,550,263,Visual Learner
9,82,76,69,242,257,320,Auditory Learner
9,52,44,3,238,410,339,Auditory Learner
10,51,87,57,238,277,130,Comprehensive Learner
11,53,26,78,114,67,150,Visual Learner
12,75,64,36,236,290,361,Auditory Learner
10,46,83,47,182,152,167,Comprehensive Learner
13,42,7,38,190,75,290,Auditory Learner
12,19,66,91,145,255,235,Visual Learner
13,32,48,65,280,523,192,Visual Learner
15,92,95,12,212,264,318,Comprehensive Learner
10,15,88,65,193,186,395,Comprehensive Learner
13,77,88,59,109,219,382,Comprehensive Learner
12,6,13,40,36,560,159,Visual Learner
12,69,61,31,116,525,323,Auditory Learner
14,20,42,51,37,557,303,Visual Learner
14,35,26,4,65,507,264,Auditory Learner
11,85,95,66,280,523,293,Comprehensive Learner
12,53,26,65,129,401,196,Visual Learner
13,18,67,77,108,567,223,Visual Learner
12,24,74,51,300,343,54,Comprehensive Learner
14,66,47,48,250,210,332,Auditory Learner
13,99,66,28,225,272,159,Auditory Learner
16,52,24,37,255,381,380,Auditory Learner
9,97,63,69,116,247,287,Auditory Learner
12,74,23,97,87,242,157,Visual Learner
11,47,8,7,199,443,131,Auditory Learner
14,41,7,58,126,84,75,Visual Learner
9,46,94,54,175,596,375,Comprehensive Learner
13,90,58,1,47,373,51,Auditory Learner
11,41,16,25,213,97,67,Auditory Learner
11,1,42,62,172,361,328,Visual Learner
10,5,94,16,91,428,114,Comprehensive Learner
12,45,67,58,192,159,118,Comprehensive Learner
15,65,3,87,69,447,250,Visual Learner
12,80,100,94,208,505,222,Comprehensive Learner
14,39,7,15,264,529,118,Auditory Learner
16,57,41,57,89,114,240,Social Learner
13,77,48,63,257,555,244,Auditory Learner
11,73,5,49,268,186,345,Auditory Learner
13,32,72,84,85,380,68,Visual Learner
11,61,41,25,263,127,353,Auditory Learner
11,11,71,16,113,455,321,Comprehensive Learner
9,95,31,45,232,212,62,Auditory Learner
14,48,14,67,70,208,56,Visual Learner
12,87,81,49,46,462,172,Auditory Learner
13,77,86,42,134,285,98,Comprehensive Learner
10,4,68,47,54,369,183,Comprehensive Learner
13,50,26,67,122,478,142,Visual Learner
11,68,96,18,244,574,133,Comprehensive Learner
12,31,65,24,213,348,300,Comprehensive Learner
14,48,58,71,246,260,321,Visual Learner
14,96,27,17,180,578,210,Auditory Learner
12,59,23,50,287,227,165,Auditory Learner
9,45,50,17,148,396,125,Comprehensive Learner
18,67,20,57,163,354,225,Auditory Learner
16,93,30,63,236,439,148,Auditory Learner
14,40,74,70,292,70,41,Comprehensive Learner
11,80,49,56,219,416,83,Auditory Learner
12,66,91,16,187,190,243,Comprehensive Learner
11,12,39,58,105,264,145,Visual Learner
15,99,67,66,81,495,258,Auditory Learner
13,17,15,85,255,375,148,Visual Learner
11,86,75,14,123,373,83,Auditory Learner
12,98,85,94,207,545,256,Auditory Learner
15,96,98,99,135,170,344,Visual Learner
16,50,62,25,105,349,130,Comprehensive Learner
16,35,55,47,33,306,120,Comprehensive Learner
14,80,79,13,216,471,224,Auditory Learner
12,33,23,80,49,509,173,Visual Learner
8,11,98,8,165,480,377,Comprehensive Learner
13,4,27,6,56,459,338,Comprehensive Learner
12,47,92,90,165,515,83,Comprehensive Learner
13,90,84,91,47,184,105,Visual Learner
13,39,88,54,167,319,340,Comprehensive Learner
10,12,30,11,261,594,58,Comprehensive Learner
14,25,14,16,286,139,282,Auditory Learner
14,13,41,72,248,331,287,Visual Learner
14,95,98,7,161,477,43,Comprehensive Learner
14,10,49,90,285,461,136,Visual Learner
14,37,85,41,125,112,393,Comprehensive Learner
12,79,4,75,44,331,135,Auditory Learner
12,56,47,36,208,287,249,Auditory Learner
13,21,12,19,289,430,275,Auditory Learner
13,15,31,0,117,251,176,Comprehensive Learner
14,76,66,8,123,82,396,Auditory Learner
14,75,78,23,57,395,87,Comprehensive Learner
17,81,90,33,214,289,203,Comprehensive Learner
17,28,90,35,104,589,234,Comprehensive Learner
13,81,29,3,83,547,313,Auditory Learner
8,1,5,28,76,223,335,Visual Learner
15,53,24,86,277,482,360,Visual Learner
11,1,27,98,263,419,220,Visual Learner
11,2,61,15,147,228,153,Comprehensive Learner
12,92,21,7,289,572,348,Auditory Learner
12,55,67,90,259,407,101,Visual Learner
14,71,14,38,270,258,165,Auditory Learner
9,10,25,57,211,271,202,Visual Learner
10,75,62,11,130,211,224,Auditory Learner
13,31,17,43,277,589,356,Visual Learner
14,3,72,3,142,149,179,Comprehensive Learner
14,8,62,24,250,73,282,Comprehensive Learner
11,87,61,69,177,78,88,Auditory Learner
11,55,67,66,226,141,189,Comprehensive Learner
11,15,47,38,98,578,129,Comprehensive Learner
13,80,49,23,53,61,363,Auditory Learner
15,85,62,84,215,322,366,Auditory Learner
8,70,68,5,199,599,390,Auditory Learner
12,9,5,96,61,549,317,Visual Learner
10,92,57,71,205,396,398,Auditory Learner
9,35,50,32,206,345,335,Comprehensive Learner
14,23,11,47,173,313,186,Visual Learner
14,63,94,66,40,544,92,Comprehensive Learner
13,55,46,1,176,260,325,Auditory Learner
14,77,8,37,224,351,193,Auditory Learner
12,77,6,39,105,337,189,Auditory Learner
12,88,28,55,189,394,100,Auditory Learner
17,21,77,87,129,470,112,Visual Learner
12,51,50,20,145,269,341,Auditory Learner
14,49,83,81,112,69,97,Comprehensive Learner
13,46,54,34,92,299,68,Comprehensive Learner
9,22,95,74,161,229,263,Comprehensive Learner
8,95,58,74,277,532,92,Auditory Learner
11,89,55,66,160,531,198,Auditory Learner
15,90,21,59,187,288,327,Auditory Learner
14,75,99,22,245,467,48,Comprehensive Learner
14,82,17,64,63,458,76,Auditory Learner
11,18,57,62,44,262,303,Visual Learner
16,51,39,22,144,108,107,Auditory Learner
11,33,88,85,86,154,347,Comprehensive Learner
13,95,30,41,171,177,341,Auditory Learner
12,28,55,93,236,133,312,Visual Learner
12,60,34,63,169,96,60,Visual Learner
15,84,25,65,136,389,87,Auditory Learner
11,34,67,80,107,485,304,Visual Learner
10,4,83,40,31,246,291,Comprehensive Learner
13,75,33,19,64,443,44,Auditory Learner
12,6,75,8,294,518,45,Comprehensive Learner
18,40,15,56,247,368,269,Visual Learner
14,1,41,74,96,485,85,Visual Learner
12,88,4,16,98,451,136,Auditory Learner
10,9,60,77,253,390,151,Visual Learner
9,43,43,81,232,467,246,Visual Learner
10,69,34,17,110,366,396,Auditory Learner
13,90,90,62,95,130,170,Comprehensive Learner
15,34,0,71,290,503,198,Visual Learner
15,61,97,92,35,208,142,Comprehensive Learner
13,73,42,71,161,496,174,Auditory Learner
12,72,31,25,294,321,55,Auditory Learner
13,19,62,91,97,416,131,Visual Learner
11,100,32,71,155,364,266,Auditory Learner
16,34,94,83,200,214,182,Comprehensive Learner
12,36,76,71,58,175,302,Comprehensive Learner
12,71,65,77,205,110,394,Visual Learner
8,53,29,12,134,131,151,Auditory Learner
12,94,9,16,74,202,279,Auditory Learner
14,79,22,25,130,226,223,Auditory Learner
10,27,96,5,255,129,137,Comprehensive Learner
11,69,38,80,133,555,186,Visual Learner
14,31,44,3,291,579,245,Comprehensive Learner
10,91,28,88,282,222,58,Auditory Learner
15,10,29,6,194,346,126,Comprehensive Learner
11,41,33,16,241,293,299,Auditory Learner
12,22,51,85,173,403,231,Visual Learner
10,29,80,91,265,312,169,Visual Learner
13,8,21,49,51,316,243,Visual Learner
17,91,4,5,98,565,62,Auditory Learner
14,87,10,29,98,530,223,Auditory Learner
11,58,85,73,275,348,146,Comprehensive Learner
15,27,31,55,92,564,121,Visual Learner
12,87,23,38,266,582,376,Auditory Learner
15,78,10,13,48,143,198,Auditory Learner
14,32,10,53,260,404,353,Visual Learner
8,46,16,21,258,438,307,Auditory Learner
10,97,31,56,156,191,160,Auditory Learner
14,21,82,40,175,270,202,Comprehensive Learner
13,28,26,89,143,136,43,Visual Learner
10,33,31,9,272,199,323,Auditory Learner
11,41,60,1,174,187,269,Comprehensive Learner
9,51,24,66,70,125,328,Visual Learner
12,46,63,47,190,206,369,Comprehensive Learner
17,73,63,41,106,126,245,Auditory Learner
14,50,27,10,197,531,44,Auditory Learner
17,44,39,73,139,210,305,Visual Learner
14,93,90,11,224,63,192,Auditory Learner
15,74,13,13,257,77,56,Auditory Learner
16,33,41,29,196,583,282,Comprehensive Learner
13,20,38,59,50,315,228,Visual Learner
12,12,1,76,194,568,251,Visual Learner
15,53,80,29,159,94,355,Comprehensive Learner
15,24,0,37,291,566,328,Visual Learner
12,20,31,74,81,382,176,Visual Learner
11,0,82,64,290,512,217,Comprehensive Learner
13,57,63,90,204,418,198,Visual Learner
14,68,77,46,125,111,213,Comprehensive Learner
14,85,30,38,69,588,282,Auditory Learner
10,70,57,48,238,92,150,Auditory Learner
16,12,81,100,171,387,171,Visual Learner
11,51,77,72,287,495,70,Comprehensive Learner
12,22,13,57,196,478,43,Visual Learner
11,20,87,89,220,136,57,Visual Learner
18,5,68,88,148,109,377,Visual Learner
13,19,15,16,175,501,271,Auditory Learner
11,75,68,5,158,257,329,Auditory Learner
14,39,53,14,174,522,87,Comprehensive Learner
14,8,12,66,83,436,102,Visual Learner
12,49,79,94,151,495,309,Visual Learner
14,27,78,27,153,331,129,Comprehensive Learner
11,10,30,72,196,214,126,Visual Learner
12,95,68,43,172,380,328,Auditory Learner
8,74,20,17,51,328,120,Auditory Learner
10,87,29,31,144,219,209,Auditory Learner
16,55,22,82,197,382,199,Visual Learner
16,78,37,68,293,73,151,Auditory Learner
13,34,28,43,279,435,138,Visual Learner
16,80,76,69,284,179,210,Auditory Learner
12,24,31,62,87,373,224,Visual Learner
12,98,61,75,34,407,182,Auditory Learner
13,18,90,57,140,105,345,Comprehensive Learner
12,30,97,46,294,405,282,Comprehensive Learner
12,80,44,16,278,528,110,Auditory Learner
15,49,48,38,124,441,102,Auditory Learner
13,86,32,58,214,430,109,Auditory Learner
14,62,3,6,258,518,180,Auditory Learner
15,46,17,62,291,278,143,Visual Learner
13,0,69,56,148,180,185,Comprehensive Learner
11,57,63,74,263,348,202,Visual Learner
10,9,27,33,231,571,40,Visual Learner
13,7,57,52,291,397,255,Comprehensive Learner
12,25,90,65,82,440,164,Comprehensive Learner
13,33,89,77,190,565,75,Comprehensive Learner
12,18,55,81,273,447,281,Visual Learner
18,77,19,47,123,63,247,Auditory Learner
10,71,76,59,69,260,294,Comprehensive Learner
9,0,91,42,121,261,341,Comprehensive Learner
13,47,33,72,67,315,292,Visual Learner
12,24,86,3,272,258,204,Comprehensive Learner
13,23,9,77,165,132,161,Visual Learner
14,46,93,74,93,278,121,Comprehensive Learner
15,83,21,93,230,492,339,Visual Learner
9,93,4,90,291,466,388,Auditory Learner
11,68,43,92,204,152,363,Visual Learner
13,66,8,51,206,139,115,Auditory Learner
14,31,42,31,114,267,372,Comprehensive Learner
17,16,3,93,189,151,373,Visual Learner
14,60,41,89,211,591,218,Visual Learner
12,68,64,93,65,112,241,Visual Learner
11,10,97,50,128,142,125,Comprehensive Learner
11,37,40,9,255,133,304,Comprehensive Learner
11,67,63,11,66,469,376,Auditory Learner
14,18,54,96,215,503,383,Visual Learner
13,86,89,97,78,189,108,Visual Learner
10,16,17,81,123,243,145,Visual Learner
12,12,15,38,255,424,104,Visual Learner
14,90,86,79,34,255,66,Auditory Learner
13,0,45,67,203,74,45,Visual Learner
14,1,35,9,212,269,348,Comprehensive Learner
13,81,89,91,102,194,156,Visual Learner
16,99,65,81,174,443,185,Auditory Learner
13,96,43,72,181,534,203,Auditory Learner
12,99,4,85,85,563,136,Auditory Learner
11,65,28,9,212,536,349,Auditory Learner
13,67,3,22,151,356,201,Auditory Learner
8,15,98,76,273,441,327,Comprehensive Learner
12,3,85,87,233,503,90,Visual Learner
12,56,48,12,108,182,170,Auditory Learner
10,72,71,47,45,348,360,Auditory Learner
11,84,84,88,155,269,293,Visual Learner
14,22,7,43,116,553,380,Visual Learner
13,1,51,92,72,449,52,Visual Learner
13,66,68,79,108,122,47,Visual Learner
13,86,20,63,293,468,303,Auditory Learner
13,25,26,39,257,579,353,Visual Learner
15,6,37,5,154,304,386,Comprehensive Learner
13,99,4,71,135,224,398,Auditory Learner
10,43,84,97,259,152,382,Visual Learner
16,32,60,81,163,343,175,Visual Learner
13,63,7,42,110,183,356,Auditory Learner
11,35,85,31,138,249,287,Comprehensive Learner
10,3,17,48,204,376,238,Visual Learner
13,22,3,73,193,256,115,Visual Learner
12,24,3,97,154,344,397,Visual Learner
16,89,36,86,52,168,133,Auditory Learner
12,91,14,18,91,268,369,Auditory Learner
11,91,37,83,241,174,57,Auditory Learner
14,84,26,51,281,565,211,Auditory Learner
14,73,84,51,125,390,187,Comprehensive Learner
13,26,47,33,238,263,41,Comprehensive Learner
14,50,45,58,86,374,69,Visual Learner
12,78,45,80,263,324,211,Visual Learner
13,80,47,4,94,348,289,Auditory Learner
15,98,58,65,46,540,86,Auditory Learner
14,68,3,40,164,65,338,Auditory Learner
12,79,74,33,159,200,50,Auditory Learner
15,22,18,53,66,341,314,Visual Learner
8,8,56,19,279,349,43,Comprehensive Learner
17,32,18,53,86,264,205,Visual Learner
9,34,90,65,39,391,240,Comprehensive Learner
11,49,41,91,110,462,201,Visual Learner
12,23,91,17,119,292,346,Comprehensive Learner
12,87,4,43,149,91,278,Auditory Learner
15,23,47,47,131,251,143,Social Learner
10,18,24,34,56,466,378,Visual Learner
13,38,66,78,290,357,76,Visual Learner
11,60,25,38,90,94,263,Auditory Learner
13,24,73,2,165,279,98,Comprehensive Learner
12,94,87,18,126,391,259,Auditory Learner
13,24,61,86,178,111,400,Visual Learner
11,26,92,82,256,76,313,Comprehensive Learner
11,31,6,17,257,68,64,Auditory Learner
13,10,43,93,278,239,246,Visual Learner
14,68,86,82,287,62,64,Comprehensive Learner
11,32,26,4,249,337,123,Auditory Learner
11,18,41,54,265,226,287,Visual Learner
14,15,72,12,49,310,287,Comprehensive Learner
12,98,55,33,167,333,90,Auditory Learner
14,10,2,87,218,86,49,Visual Learner
11,74,12,17,134,177,216,Auditory Learner
9,73,69,67,127,411,164,Auditory Learner
11,97,58,99,299,254,205,Visual Learner
11,68,37,71,182,332,387,Visual Learner
12,86,84,42,247,376,165,Auditory Learner
11,54,82,64,50,461,341,Comprehensive Learner
14,24,88,40,231,588,286,Comprehensive Learner
12,92,67,37,189,107,109,Auditory Learner
13,76,85,99,93,75,50,Visual Learner
13,95,68,37,113,529,122,Auditory Learner
13,33,0,12,102,342,199,Auditory Learner
12,11,49,21,89,73,97,Comprehensive Learner
14,87,80,28,176,407,380,Auditory Learner
11,20,72,8,76,426,118,Comprehensive Learner
15,28,8,90,252,287,224,Visual Learner
12,50,52,67,187,432,116,Visual Learner
10,22,87,16,76,600,110,Comprehensive Learner
13,32,9,36,239,599,155,Visual Learner
11,7,83,63,50,464,224,Comprehensive Learner
14,41,80,66,260,467,362,Comprehensive Learner
17,76,76,3,134,119,54,Logical Learner
11,68,28,39,155,111,379,Auditory Learner
13,40,35,15,97,209,42,Auditory Learner
9,73,86,10,55,231,97,Comprehensive Learner
13,62,26,90,190,377,322,Visual Learner
11,13,17,25,137,548,227,Visual Learner
11,87,17,94,113,183,298,Visual Learner
10,61,8,97,70,337,214,Visual Learner
14,74,66,71,229,271,104,Auditory Learner
15,45,6,64,65,486,50,Visual Learner
13,66,57,1,263,518,320,Auditory Learner
11,92,78,90,271,592,230,Auditory Learner
16,52,29,44,49,351,43,Auditory Learner
11,51,72,42,181,201,378,Comprehensive Learner
8,93,60,2,200,447,93,Auditory Learner
13,100,90,33,245,237,99,Auditory Learner
10,6,99,79,261,144,195,Comprehensive Learner
14,80,81,64,45,264,177,Comprehensive Learner
12,83,94,63,194,394,203,Comprehensive Learner
14,53,16,6,298,448,119,Auditory Learner
15,10,52,34,208,225,354,Comprehensive Learner
10,24,5,21,287,595,212,Auditory Learner
11,58,38,47,105,589,218,Auditory Learner
12,87,24,31,134,281,85,Auditory Learner
16,65,41,25,116,387,295,Auditory Learner
11,26,41,5,43,473,388,Comprehensive Learner
11,82,58,45,276,192,171,Auditory Learner
13,57,37,54,270,238,209,Auditory Learner
11,92,30,74,38,348,175,Auditory Learner
13,100,28,94,53,408,144,Auditory Learner
9,10,8,54,141,346,341,Visual Learner
17,54,0,84,246,423,65,Visual Learner
10,18,79,56,257,142,40,Comprehensive Learner
12,91,86,85,61,296,293,Auditory Learner
12,38,71,62,199,497,250,Comprehensive Learner
16,84,46,0,260,298,249,Auditory Learner
10,89,75,20,99,504,129,Auditory Learner
16,85,9,19,140,125,78,Auditory Learner
14,69,15,72,118,173,66,Visual Learner
13,10,46,90,31,248,237,Visual Learner
11,13,42,28,85,335,269,Comprehensive Learner
14,59,23,42,187,361,55,Auditory Learner
11,35,7,96,300,539,362,Visual Learner
15,40,74,44,61,485,61,Comprehensive Learner
11,1,25,64,299,76,112,Visual Learner
12,56,6,2,219,106,223,Auditory Learner
11,59,78,95,239,89,174,Visual Learner
11,19,14,19,51,451,371,Social Learner
14,21,47,80,43,99,40,Visual Learner
14,3,2,36,235,343,247,Visual Learner
15,55,15,37,63,118,53,Auditory Learner
9,92,78,73,85,389,261,Auditory Learner
15,57,88,44,269,322,283,Comprehensive Learner
18,87,96,92,92,383,186,Comprehensive Learner
12,64,13,41,109,83,314,Auditory Learner
16,87,87,45,69,413,116,Logical Learner
12,57,74,59,285,113,147,Comprehensive Learner
10,29,2,95,139,364,369,Visual Learner
12,75,72,12,77,378,150,Auditory Learner
15,18,69,30,261,104,164,Comprehensive Learner
11,100,30,67,111,421,132,Auditory Learner
11,61,79,61,203,520,276,Comprehensive Learner
14,67,74,48,142,66,287,Comprehensive Learner
13,78,16,17,69,318,182,Auditory Learner
14,83,48,74,59,147,248,Auditory Learner
13,43,2,52,284,248,358,Visual Learner
13,83,82,17,269,514,62,Auditory Learner
12,60,87,50,212,576,49,Comprehensive Learner
13,20,54,40,213,419,295,Comprehensive Learner
11,9,71,100,71,428,216,Visual Learner
15,29,99,96,156,259,293,Comprehensive Learner
